S,N,C,D,E,T,error,prob,type
1.0,0.8571428571428571,0.8730310262529833,0.50600726459905,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
1.0,0.8571428571428571,0.8731521220791607,0.5061486864169927,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
1.0,0.8571428571428571,0.8730310262529833,0.50600726459905,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
1.0,0.8571428571428571,0.8730310262529833,0.50600726459905,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
1.0,0.8571428571428571,0.8729703915950334,0.505936583321693,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
1.0,0.8571428571428571,0.8730916030534351,0.5060779656280564,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
1.0,0.8571428571428571,0.8730916030534351,0.5060779656280564,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
1.0,0.8571428571428571,0.8730916030534351,0.5060779656280564,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
0.9969604863221885,0.8988580750407831,0.9750812567713976,0.9156472986748216,0.8433420365535248,0.863013698630137,replace_name_with_scene_kw,0.01,original
0.9969604863221885,0.8988580750407831,0.9750812567713976,0.9156472986748216,0.8433420365535248,0.863013698630137,replace_name_with_scene_kw,0.01,original
