S,N,C,D,E,T,error,prob,type
0.9590643274853801,0.8968098958333334,0.9830970556161396,0.9571808510638298,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9814612868047983,0.9555851063829788,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9820065430752454,0.9561170212765957,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9814612868047983,0.9555851063829788,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9814612868047983,0.9555851063829788,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9814612868047983,0.9555851063829788,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9814612868047983,0.9555851063829788,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9814612868047983,0.9555851063829788,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9830970556161396,0.9566489361702127,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.9590643274853801,0.8968098958333334,0.9814612868047983,0.9555851063829788,0.8825136612021858,0.9264705882352942,replace_name_with_scene_kw,0.1,original
0.0029239766081871343,0.001953125,0.9929116684841875,0.9632978723404255,0.9480874316939891,0.014705882352941176,replace_name_with_scene_kw,0.1,contiguous
0.0029239766081871343,0.001953125,0.9929116684841875,0.9632978723404255,0.9480874316939891,0.014705882352941176,replace_name_with_scene_kw,0.1,contiguous
0.0029239766081871343,0.001953125,0.9934569247546347,0.9632978723404255,0.9480874316939891,0.014705882352941176,replace_name_with_scene_kw,0.1,contiguous
0.0029239766081871343,0.001953125,0.9934569247546347,0.9632978723404255,0.9480874316939891,0.014705882352941176,replace_name_with_scene_kw,0.1,contiguous
0.0029239766081871343,0.001953125,0.9934569247546347,0.9632978723404255,0.9480874316939891,0.014705882352941176,replace_name_with_scene_kw,0.1,contiguous
0.0029239766081871343,0.001953125,0.9929116684841875,0.9632978723404255,0.9480874316939891,0.014705882352941176,replace_name_with_scene_kw,0.1,contiguous
