S,N,C,D,E,T,error,prob,type
1.0,0.8571428571428571,0.8728974443466196,0.5058518289428532,0.7081632653061225,1.0,replace_name_with_scene_kw,0.6,contiguous
0.9969604863221886,0.9041379558272791,0.9751753753469599,0.9159428495855881,0.8411458333333334,0.8976792020736688,replace_name_with_scene_kw,0.7,original
1.0,0.8571428571428571,0.872976402897778,0.505943669216812,0.7081632653061225,1.0,replace_name_with_scene_kw,0.7,contiguous
0.9969604863221886,0.9049987679915448,0.9751874348178273,0.9160154085983521,0.8413654536553524,0.9144629156010231,replace_name_with_scene_kw,0.8,original
1.0,0.8571428571428571,0.8730794587728571,0.5060638352989083,0.7081632653061225,1.0,replace_name_with_scene_kw,0.8,contiguous
0.9969604863221886,0.9054457000376216,0.9751994740589931,0.916034557114649,0.8411458333333334,0.9197570332480817,replace_name_with_scene_kw,0.9,original
1.0,0.8571428571428571,0.87309159149849,0.5060779695800424,0.7081632653061225,1.0,replace_name_with_scene_kw,0.9,contiguous
0.9969604863221886,0.8917378097963564,0.9749044114834842,0.9155452331574054,0.8436099983510783,0.7333363084892827,replace_name_with_transition_kw,0.01,original
1.0,0.8571428571428571,0.8717508296406761,0.5045343741324368,0.7081632653061225,1.0,replace_name_with_transition_kw,0.01,contiguous
0.9969604863221886,0.8626806392986552,0.9741424268693535,0.9136497081673477,0.8415020387409026,0.45850929627891324,replace_name_with_transition_kw,0.05,original
1.0,0.8082706766917293,0.867883773932266,0.5002766154610092,0.7080436600869857,0.95,replace_name_with_transition_kw,0.05,contiguous
0.9969604863221886,0.8256410372257476,0.9729528736612286,0.9120415930006885,0.8468274957259668,0.297828690122707,replace_name_with_transition_kw,0.1,original
1.0,0.8571428571428571,0.8621519228251134,0.49458647731675753,0.7081632653061225,1.0,replace_name_with_transition_kw,0.1,contiguous
0.9969604863221886,0.792652106914139,0.9717550886438591,0.910391524312524,0.8369543504367842,0.22176110162776858,replace_name_with_transition_kw,0.15,original
1.0,0.8082706766917293,0.8577455871551838,0.49055980046356434,0.7080436600869857,0.95,replace_name_with_transition_kw,0.15,contiguous
0.9969604863221886,0.7582391915100026,0.9702834911903245,0.9094506396406118,0.8342056220236597,0.17395695233038894,replace_name_with_transition_kw,0.2,original
1.0,0.8082706766917293,0.851574593186406,0.48545037108585304,0.7080436600869857,0.95,replace_name_with_transition_kw,0.2,contiguous
0.9969604863221886,0.7025677458068456,0.9672090548967583,0.9025549221577476,0.8448288352945281,0.12492991595354656,replace_name_with_transition_kw,0.3,original
1.0,0.6463032581453633,0.8370999328049852,0.47517840866892425,0.7076848444295751,0.7666666666666666,replace_name_with_transition_kw,0.3,contiguous
0.9969604863221886,0.6619944214547804,0.9638892925917407,0.9004567460238029,0.8261054759803207,0.10053243731082136,replace_name_with_transition_kw,0.4,original
1.0,0.5332080200501252,0.8232848201999156,0.4672468128112734,0.7074456339913014,0.6333333333333333,replace_name_with_transition_kw,0.4,contiguous
0.9969604863221886,0.619453421857169,0.9587528667016754,0.8923728111926101,0.8330445949451963,0.08024441668394826,replace_name_with_transition_kw,0.5,original
1.0,0.5562343358395989,0.8026547058063134,0.4579861444564325,0.7074456339913014,0.6833333333333333,replace_name_with_transition_kw,0.5,contiguous
0.9969632495164411,0.5844350059308209,0.9530615899434034,0.8888794081666924,0.8337201350485938,0.06861666325890944,replace_name_with_transition_kw,0.6,original
1.0,0.5744047619047619,0.7781358594831427,0.4494980423206287,0.7075652392104383,0.6666666666666666,replace_name_with_transition_kw,0.6,contiguous
0.9969641705811918,0.5525677775619575,0.9443649553973013,0.8852142300810624,0.7966057395174749,0.05887225070004981,replace_name_with_transition_kw,0.7,original
1.0,0.4201127819548872,0.7481155675282956,0.44151793701738945,0.7072064235530278,0.4999999999999999,replace_name_with_transition_kw,0.7,contiguous
0.9969650916459427,0.5241271102663253,0.9322513593469933,0.880275886806368,0.8171190082284028,0.05184144487563125,replace_name_with_transition_kw,0.8,original
1.0,0.3558897243107769,0.708052286099849,0.43377520001923386,0.707086818333891,0.41666666666666663,replace_name_with_transition_kw,0.8,contiguous
0.9969669337754444,0.5001591954805987,0.9149834459194979,0.8725364831353593,0.8245936965156307,0.046635438613418546,replace_name_with_transition_kw,0.9,original
1.0,0.36356516290726815,0.6510883287009784,0.4261700017562495,0.707086818333891,0.4333333333333334,replace_name_with_transition_kw,0.9,contiguous
0.9969258502376912,0.8974486415138431,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,remove_scene_kw,0.01,original
0.9,0.8464285714285713,0.871959562696615,0.505541141064471,0.7081632653061225,1.0,remove_scene_kw,0.01,contiguous
0.9968185652543168,0.8943116617634945,0.9749757284968552,0.915507505194108,0.8433420365535248,0.863013698630137,remove_scene_kw,0.05,original
1.0,0.8571428571428571,0.8694625789003979,0.5059649111174027,0.7081632653061225,1.0,remove_scene_kw,0.05,contiguous
0.9966283903203218,0.8892290681565266,0.9748701430873512,0.9153210071346713,0.8433420365535248,0.863013698630137,remove_scene_kw,0.1,original
0.9,0.8464285714285713,0.8671866074668501,0.5063540121333704,0.7081632653061225,1.0,remove_scene_kw,0.1,contiguous
0.9964125607000222,0.8841261046805032,0.9749756713618934,0.9155540199438166,0.8433420365535248,0.863013698630137,remove_scene_kw,0.15,original
0.8,0.8357142857142857,0.864632963665222,0.5067932393162078,0.7081632653061225,1.0,remove_scene_kw,0.15,contiguous
0.9961674208881552,0.8792329691125882,0.9746589722683426,0.9153208409198464,0.8433420365535248,0.863013698630137,remove_scene_kw,0.2,original
0.9,0.8464285714285713,0.8606315406667491,0.5074892881943545,0.7081632653061225,1.0,remove_scene_kw,0.2,contiguous
0.9957274016317464,0.8718022466040205,0.9743952372844296,0.9148782031708356,0.8433420365535248,0.863013698630137,remove_scene_kw,0.3,original
0.8,0.8357142857142856,0.8544903038013247,0.5085722578752966,0.7081632653061225,1.0,remove_scene_kw,0.3,contiguous
0.9949176170903218,0.8617060511753027,0.9744479728542197,0.9149016621094038,0.8433420365535248,0.863013698630137,remove_scene_kw,0.4,original
0.4,0.7928571428571429,0.8493511200721606,0.5094952300865349,0.7081632653061225,1.0,remove_scene_kw,0.4,contiguous
0.99386437900127,0.8527174620626166,0.9741316734272978,0.9145755129432702,0.8433420365535248,0.863013698630137,remove_scene_kw,0.5,original
0.5,0.8035714285714285,0.8443559237795994,0.51040741141549,0.7081632653061225,1.0,remove_scene_kw,0.5,contiguous
0.992308968938822,0.8443206830457516,0.9737626953803451,0.9142266748982554,0.8433420365535248,0.863013698630137,remove_scene_kw,0.6,original
0.5,0.8035714285714286,0.8379786987915192,0.5115894519334461,0.7081632653061225,1.0,remove_scene_kw,0.6,contiguous
0.9897167755887711,0.8358838832364082,0.9737102450220574,0.9140639320477868,0.8433420365535248,0.863013698630137,remove_scene_kw,0.7,original
0.5,0.8035714285714285,0.8332613330090053,0.5124797346007182,0.7081632653061225,1.0,remove_scene_kw,0.7,contiguous
0.9864478722494134,0.8300494533435104,0.9734466810724248,0.9139474196423789,0.8433420365535248,0.863013698630137,remove_scene_kw,0.8,original
0.0,0.75,0.8267894193572424,0.5137225328402526,0.7081632653061225,1.0,remove_scene_kw,0.8,contiguous
0.9691847909835716,0.8197412819288401,0.9733413809671246,0.9135288212257227,0.8433420365535248,0.863013698630137,remove_scene_kw,0.9,original
0.1,0.7607142857142858,0.8230545210813485,0.5144523253482971,0.7081632653061225,1.0,remove_scene_kw,0.9,contiguous
0.9969362561195784,0.8977703049027914,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.01,original
1.0,0.8571428571428571,0.8725443219932918,0.5054423667317891,0.7081632653061225,1.0,lowercase_scene_line,0.01,contiguous
0.9968209029095,0.8943314072816648,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.05,original
1.0,0.8571428571428571,0.8725861505801562,0.5054353143756186,0.7081632653061225,1.0,lowercase_scene_line,0.05,contiguous
0.996604364314264,0.8885618891568156,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.1,original
0.9,0.8464285714285713,0.8727116363407499,0.5054141573071075,0.7081632653061225,1.0,lowercase_scene_line,0.1,contiguous
0.9963973277331581,0.883712688704169,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.15,original
0.9,0.8464285714285713,0.8726279791670208,0.5054282620194483,0.7081632653061225,1.0,lowercase_scene_line,0.15,contiguous
0.9962298275192737,0.8802999319228147,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.2,original
0.7,0.825,0.8728789908115525,0.5053859498501592,0.7081632653061225,1.0,lowercase_scene_line,0.2,contiguous
0.9956356352987902,0.870228109348482,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.3,original
0.7,0.825,0.8730884147248062,0.5053507018417935,0.7081632653061225,1.0,lowercase_scene_line,0.3,contiguous
0.9949278352960504,0.8616588780706304,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.4,original
0.6,0.8142857142857143,0.873130163007222,0.5053436455509799,0.7081632653061225,1.0,lowercase_scene_line,0.4,contiguous
0.9940466577227405,0.8537448038037148,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.5,original
0.8,0.8357142857142856,0.8730883746014614,0.5053506998740602,0.7081632653061225,1.0,lowercase_scene_line,0.5,contiguous
0.9924055493229116,0.8442975388370633,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.6,original
0.4,0.7928571428571428,0.8733813753262364,0.505301343219534,0.7081632653061225,1.0,lowercase_scene_line,0.6,contiguous
0.9899959597798003,0.8361181545728149,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.7,original
0.2,0.7714285714285715,0.8734651931088626,0.5052872463764796,0.7081632653061225,1.0,lowercase_scene_line,0.7,contiguous
0.9851774205928869,0.8279481053556053,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.8,original
0.1,0.7607142857142858,0.8735490108914886,0.5052731495334252,0.7081632653061225,1.0,lowercase_scene_line,0.8,contiguous
0.9697215364827576,0.819596103088112,0.9750812567713977,0.9156472986748216,0.8433420365535248,0.863013698630137,lowercase_scene_line,0.9,original
0.2,0.7714285714285715,0.8735908796016979,0.5052660991449881,0.7081632653061225,1.0,lowercase_scene_line,0.9,contiguous
0.9969604863221886,0.8818326946099295,0.9748095596463673,0.9148966561001993,0.8415512914250277,0.8618474639022585,lowercase_character_line,0.01,original
1.0,0.8571428571428571,0.8713604888000468,0.5042182150280763,0.7055764890615027,1.0,lowercase_character_line,0.01,contiguous
0.9969604863221886,0.8230384494933993,0.9737213206245088,0.9137453658329816,0.8374648809694027,0.8618474639022585,lowercase_character_line,0.05,original
1.0,0.8259740259740258,0.8666309212308348,0.4996694222896198,0.6941702052226882,1.0,lowercase_character_line,0.05,contiguous
0.9969604863221886,0.7587584021286655,0.9722847882330162,0.9115636621208278,0.8406726627331785,0.8606812291743798,lowercase_character_line,0.1,original
1.0,0.8247619047619047,0.8611814274050863,0.4948692890938423,0.6832332408077789,1.0,lowercase_character_line,0.1,contiguous
0.9969604863221886,0.7159633865343663,0.9708732064384649,0.9099357965452528,0.8362389134649968,0.8583487597186228,lowercase_character_line,0.15,original
1.0,0.6380971202710333,0.8531046261280393,0.4883553516913463,0.6703099198292303,1.0,lowercase_character_line,0.15,contiguous
0.9969604863221886,0.666292260470659,0.9690587363031987,0.905219186924261,0.83714426525098,0.8548811551277303,lowercase_character_line,0.2,original
1.0,0.664969654001912,0.8454274881073406,0.4829530788775379,0.6618789589987635,1.0,lowercase_character_line,0.2,contiguous
0.9969614073869394,0.5917769703250817,0.9648848493715964,0.9004930227127815,0.8373990985086135,0.8447997103087225,lowercase_character_line,0.3,original
1.0,0.5148753360815072,0.8290703192342026,0.4734514492579562,0.6391543553827138,1.0,lowercase_character_line,0.3,contiguous
0.9969604863221886,0.5350820859477832,0.9594468351330072,0.8906902100109336,0.8153296674942784,0.8423611138174945,lowercase_character_line,0.4,original
1.0,0.3962127473086243,0.8034137509829107,0.46243549674260287,0.613287194363364,1.0,lowercase_character_line,0.4,contiguous
0.9969614073869394,0.48250060372201764,0.950954492839305,0.8837675150845534,0.8168714333951673,0.8369831889305572,lowercase_character_line,0.5,original
1.0,0.35544415132423546,0.7728026921595152,0.45306627446919867,0.5914097796294332,1.0,lowercase_character_line,0.5,contiguous
0.9969623284516903,0.4453415302812204,0.9398153234997052,0.8720032857343195,0.7948964241308644,0.8383627742575112,lowercase_character_line,0.6,original
1.0,0.284582357630634,0.7348204719330577,0.4444242922102676,0.5763989490053236,1.0,lowercase_character_line,0.6,contiguous
0.9969660127106936,0.4129142627233026,0.9221646320115695,0.8619910817936611,0.7862166419648826,0.83363000157737,lowercase_character_line,0.7,original
1.0,0.24490264997982977,0.6741523335906547,0.4351438268140292,0.5577996258784921,1.0,lowercase_character_line,0.7,contiguous
0.9969660127106936,0.3828365146118621,0.88741862809708,0.8321702072590329,0.6953100606597806,0.8304003365055997,lowercase_character_line,0.8,original
1.0,0.2332618482654623,0.5773210900903536,0.42613531959268675,0.5436024293514036,1.0,lowercase_character_line,0.8,contiguous
0.9969669337754443,0.3581956116271252,0.7920707680675095,0.7842698204663086,0.6685519485738262,0.8230212769686454,lowercase_character_line,0.9,original
1.0,0.2211545597887404,0.40662318101742934,0.41797315931318246,0.5265757408152103,1.0,lowercase_character_line,0.9,contiguous
0.9969268001732354,0.8895604069548799,0.9253994104409357,0.8952694101918617,0.8397476371487829,0.8644433572515764,create_watermark_line,0.01,original
1.0,0.8692857142857143,0.8300571950616256,0.5011132136992758,0.701353240002688,0.0,create_watermark_line,0.01,contiguous
0.9970949399437163,0.8596439906273945,0.766575218918196,0.8273785959483803,0.8269342068500641,0.8670527875751084,create_watermark_line,0.05,original
1.0,0.8514285714285712,0.7045084430752483,0.5006846146922646,0.7046230886956226,0.0,create_watermark_line,0.05,contiguous
0.9965919916644264,0.8202095222149227,0.6344559455112148,0.7583007963004731,0.8156435346492191,0.858222942204413,create_watermark_line,0.1,original
0.8,0.875,0.5897970807790497,0.4999645059914216,0.7023055634434712,0.0,create_watermark_line,0.1,contiguous
0.9964192834209422,0.7811587043551349,0.5387680120114458,0.7020413028892928,0.8046014972469022,0.8702479598234877,create_watermark_line,0.15,original
0.8,0.8454761904761906,0.508385186142134,0.4995242025754686,0.7074971683782805,0.0,create_watermark_line,0.15,contiguous
0.9968639560489665,0.7392205757855306,0.47017550027531313,0.6539326808954589,0.7947603657712856,0.8805346682104066,create_watermark_line,0.2,original
0.8,0.7014285714285714,0.44770809694410846,0.49926972767811073,0.7028581318216756,0.0,create_watermark_line,0.2,contiguous
0.9973611852830446,0.6618266642712834,0.37450912219295074,0.579214425956541,0.7785417446147154,0.8806499857295493,create_watermark_line,0.3,original
0.3,0.8,0.3600419951663261,0.49801999270392877,0.7053691441485496,0.0,create_watermark_line,0.3,contiguous
0.9959377482427273,0.5801629121117461,0.3095745243031617,0.5186159301228662,0.7653109587915579,0.8584990859565907,create_watermark_line,0.4,original
0.5,0.6766666666666666,0.3028920476987339,0.4971284639428606,0.7054181670697606,0.0,create_watermark_line,0.4,contiguous
0.9964148284824372,0.5028553763110427,0.26516072647112765,0.47255897458131146,0.7592073280967464,0.8753049607770971,create_watermark_line,0.5,original
0.6,0.6166666666666667,0.26001229043256324,0.49615611490490147,0.7020695682196119,0.0,create_watermark_line,0.5,contiguous
0.99773088890917,0.4143470850937686,0.231688464809961,0.4347636251899247,0.7415539021119406,0.8835075599335495,create_watermark_line,0.6,original
0.3,0.6666666666666666,0.22767055582064924,0.4955186464479199,0.7052413993690189,0.0,create_watermark_line,0.6,contiguous
0.9981175228712175,0.32908328187141694,0.20525707940471408,0.40154392539764405,0.7428376507235759,0.867449494949495,create_watermark_line,0.7,original
0.3,0.55,0.20320636063363548,0.4949639366516213,0.7040321035821571,0.0,create_watermark_line,0.7,contiguous
0.9966991341991343,0.23935382434036487,0.1849101252986445,0.37515359805139803,0.7310579838572254,0.9140144478844169,create_watermark_line,0.8,original
0.6,0.36666666666666664,0.18297373082605978,0.49469310175342507,0.7106292577064341,0.0,create_watermark_line,0.8,contiguous
0.9967741935483871,0.13145048783528013,0.1679274664014199,0.35056104340887906,0.7259722650043332,0.9139285714285714,create_watermark_line,0.9,original
0.0,0.2,0.1665668994334792,0.49396615482732703,0.7079015223919937,0.0,create_watermark_line,0.9,contiguous
0.996954909180714,0.889780635643343,0.973696003573405,0.9090142593585695,0.8427239719321149,0.863013698630137,insert_asterisks_or_numbers,0.01,original
1.0,0.8571428571428571,0.8730344691937454,0.5054203005628668,0.7081035849922792,1.0,insert_asterisks_or_numbers,0.01,contiguous
0.9969437264017822,0.8586923062967229,0.9688899039762144,0.8822684383880395,0.8412850958521382,0.8637198993045028,insert_asterisks_or_numbers,0.05,original
1.0,0.8166666666666667,0.8741846438265197,0.5052685967906771,0.7051351595331043,1.0,insert_asterisks_or_numbers,0.05,contiguous
0.9969154384735232,0.823388162634128,0.9638856277891845,0.8475186505833442,0.8378094658405942,0.8659131115193576,insert_asterisks_or_numbers,0.1,original
1.0,0.7104323308270677,0.8755254912939788,0.5047961138786409,0.7010395967363375,1.0,insert_asterisks_or_numbers,0.1,contiguous
0.99685228228948,0.7910322263221159,0.958318239886569,0.816668447041234,0.8346439315869537,0.8658556777675379,insert_asterisks_or_numbers,0.15,original
0.8,0.7563549783549782,0.8778792744963045,0.5049293581596161,0.6992835115929945,1.0,insert_asterisks_or_numbers,0.15,contiguous
0.9968451319723931,0.757777023846288,0.9527409929450897,0.7882045893062539,0.8301342085832403,0.8644130456527034,insert_asterisks_or_numbers,0.2,original
0.7,0.8187830687830686,0.8786411712752475,0.5047387778398524,0.6981233154536246,1.0,insert_asterisks_or_numbers,0.2,contiguous
0.9967346253504136,0.7026481623563602,0.9459015686545367,0.7300881506311595,0.8239902774092484,0.8690439362883895,insert_asterisks_or_numbers,0.3,original
0.8,0.4630776397515528,0.8807754340460139,0.5043232601736122,0.6945835509572567,1.0,insert_asterisks_or_numbers,0.3,contiguous
0.9966256229050512,0.6495371585786381,0.9353876007770057,0.6742649981431214,0.817418006775448,0.867506525384219,insert_asterisks_or_numbers,0.4,original
0.7,0.7038733807699324,0.8849208828103325,0.5040936257765103,0.689853780298448,1.0,insert_asterisks_or_numbers,0.4,contiguous
0.9964343651491285,0.608296131770406,0.9306859004696222,0.6253085780764358,0.8034207426857133,0.8702698818916839,insert_asterisks_or_numbers,0.5,original
0.5,0.32212975430366736,0.8887444047833946,0.503546638894848,0.6805095508193021,1.0,insert_asterisks_or_numbers,0.5,contiguous
0.9961797131546071,0.5712584043990774,0.923315108555205,0.5758539375820935,0.7881711197224192,0.8713587699902327,insert_asterisks_or_numbers,0.6,original
0.4,0.3416516816516817,0.8903628199159037,0.5029529909552023,0.6795919328444289,1.0,insert_asterisks_or_numbers,0.6,contiguous
0.9957746614364258,0.536101926264549,0.9179419336398139,0.5214284255050932,0.7701878558461421,0.8741642230848296,insert_asterisks_or_numbers,0.7,original
0.4,0.3047505827505828,0.8959001601383692,0.502533236385884,0.6708326651895015,1.0,insert_asterisks_or_numbers,0.7,contiguous
0.9952454013902707,0.5050438342718364,0.915449871576097,0.4759825462853492,0.7541509856376906,0.8628214456514314,insert_asterisks_or_numbers,0.8,original
0.4,0.17964835164835166,0.8985953233487155,0.5021782623645852,0.6655728886998649,1.0,insert_asterisks_or_numbers,0.8,contiguous
0.9941887376929227,0.47330090943826386,0.9111808301357961,0.4161413559084847,0.7272824810014262,0.8749022765604917,insert_asterisks_or_numbers,0.9,original
0.4,0.09300972590627762,0.9009154826285635,0.501956229545875,0.6614596843740893,1.0,insert_asterisks_or_numbers,0.9,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.01,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.01,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.05,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.05,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.1,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.1,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.15,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.15,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.2,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.2,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.3,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.3,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.4,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.4,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.5,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.5,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.6,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.6,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.7,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.7,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.8,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.8,contiguous
0.9969604863221886,0.8706923806512805,0.9750812567713977,0.9156534954407295,0.9905496145237503,0.863013698630137,insert_dialogue_expressions,0.9,original
1.0,0.8571428571428571,0.8693937900443569,0.5027050113895217,0.9700511322132945,0.0,insert_dialogue_expressions,0.9,contiguous
